coverage_oracle,length_oracle,coverage_soft,length_soft,coverage_ignore,length_ignore,len_ratio_soft,len_ratio_ignore,mean_max_tau,cross_entropy,z_feature_mse,seed,K,delta,rho,sigma_y,b_scale,use_x_in_em,em_converged,em_iter,em_loglik
0.9156666666666666,6.727269333242004,0.9133333333333333,6.723660726420335,0.9113333333333333,6.633978353771078,0.9994635852018237,0.9861324149740907,0.732922850097673,9.882277071981882,0.4928996231649117,2,10,0.1,0.0,2.0,1.0,True,True,119,-30692.555661215083
0.89,9.781450423784909,0.895,9.73229058337725,0.8926666666666667,9.737998808221711,0.994974176806323,0.9955577533309846,0.7032960109246054,9.521119323876109,0.7517568146966583,2,10,0.1,0.0,3.0,1.0,False,True,128,-20617.183249044123
0.9143333333333333,10.212678533337506,0.907,10.21467348862985,0.911,10.200122535976082,1.000195341044549,0.9987705480672443,0.7274189060528682,9.72898686864262,0.5351592493632967,2,10,0.1,0.0,3.0,1.0,True,True,113,-30488.298053260212
0.891,3.3444901768985233,0.8963333333333333,3.4194499033591232,0.8926666666666667,3.387453656974505,1.0224129007698606,1.0128460476196772,0.6795868331488756,9.73460611851047,1.050583576664854,2,10,1.0,0.0,1.0,1.0,False,True,102,-20830.056142754103
0.9006666666666666,3.3464896753350377,0.8976666666666666,3.3911599345492434,0.9003333333333333,3.4114297261880395,1.0133483929573854,1.0194054239376968,0.7339295407323794,9.85767675005599,0.9026884058436476,2,10,1.0,0.0,1.0,1.0,True,True,120,-31067.78349204045
0.8996666666666666,6.544470275362281,0.8966666666666666,6.481590000807561,0.895,6.426659477737461,0.9903918465652686,0.9819984211604814,0.6733115207273043,8.90156355619434,1.0075417765567123,2,10,1.0,0.0,2.0,1.0,False,True,80,-20875.331626076942
0.9076666666666666,6.632760054416375,0.91,6.699924643022923,0.9073333333333333,6.644071330239869,1.0101261900107221,1.0017053648452068,0.7247268892858356,8.579912969239427,1.0330444254757272,2,10,1.0,0.0,2.0,1.0,True,True,77,-31192.659126745435
0.8976666666666666,9.825430684229463,0.892,9.778943914942536,0.8956666666666667,9.793365873389881,0.9952687296077981,0.9967365490765663,0.6814836605363341,9.186792391843586,1.1392373261041453,2,10,1.0,0.0,3.0,1.0,False,True,82,-21020.16445969646
0.8983333333333333,9.801253808239277,0.89,9.688291682682191,0.8916666666666667,9.699124505409257,0.9884747270331755,0.9895799757022753,0.728277808641993,10.525403033322307,0.997580894701976,2,10,1.0,0.0,3.0,1.0,True,True,100,-30960.150590433645
0.9043333333333333,3.364522451785528,0.907,3.657649556842494,0.9066666666666666,3.6573843538228616,1.0871229451601387,1.087044121783736,0.6926329810659972,11.13255820321798,2.1696396167830354,2,10,2.0,0.0,1.0,1.0,False,True,89,-21773.3469729345
0.8996666666666666,3.3237238854975173,0.8953333333333333,3.568436809184885,0.89,3.5163105682298283,1.0736261290401194,1.0579430450202645,0.723808563594354,10.737979844498575,2.1436330814256728,2,10,2.0,0.0,1.0,1.0,True,True,99,-31678.860659981907
0.8893333333333333,6.429618428613873,0.9003333333333333,6.706329055162942,0.8913333333333333,6.592428094594471,1.043036865969778,1.0253218239601969,0.6923772110937338,9.312633012312777,2.1643317720841058,2,10,2.0,0.0,2.0,1.0,False,True,121,-21879.432921017862
0.8963333333333333,6.651708532601045,0.895,6.783840459806125,0.894,6.803043447865078,1.01986435914284,1.0227512848048463,0.7266194030216728,9.507741050933069,2.144526980709931,2,10,2.0,0.0,2.0,1.0,True,True,78,-31745.394358584585
0.9066666666666666,9.99265301692341,0.9073333333333333,10.048551444662753,0.909,10.08951444709843,1.0055939526414732,1.0096932646426309,0.6871122977879046,9.625573987917615,2.220169804075207,2,10,2.0,0.0,3.0,1.0,False,True,93,-21921.161469352966
0.9053333333333333,9.843449991864079,0.901,9.921009646579913,0.9053333333333333,10.00473582185963,1.0078793161726773,1.016385091622232,0.7314542516252839,9.909284466562008,2.1093927250845117,2,10,2.0,0.0,3.0,1.0,True,True,93,-31903.35507512818
0.903,3.3208050134321225,0.907,3.7346241808920535,0.9006666666666666,3.791416155763463,1.124614111875313,1.1417159816453522,0.7165107568452028,8.012293341530766,3.7507533630076706,2,10,3.0,0.0,1.0,1.0,False,True,86,-22937.225362676767
0.8943333333333333,3.3207440478404426,0.8966666666666666,3.9238729638776464,0.893,3.904888578363761,1.1816246321150323,1.175907724927852,0.7499790584809158,9.077029502782667,4.031841761319262,2,10,3.0,0.0,1.0,1.0,True,True,94,-33150.310012115195
0.9123333333333333,6.903560420419295,0.897,6.957652291503903,0.898,7.012444350756592,1.007835358538272,1.0157721412874494,0.7234806644609637,8.149154663343545,3.692651379704081,2,10,3.0,0.0,2.0,1.0,False,True,44,-23007.719489360417
0.907,6.751664436121361,0.9016666666666666,6.845261527847934,0.9013333333333333,6.913564786304199,1.0138628174744333,1.0239793241673374,0.7518652478603567,9.457868170980202,3.7568476564557893,2,10,3.0,0.0,2.0,1.0,True,True,79,-33030.63517740891
0.9053333333333333,9.994646947623426,0.9096666666666666,10.214310337118896,0.9053333333333333,10.20504104523443,1.0219781039437017,1.0210506782994502,0.7244679828364069,7.729767446709568,3.5789792552036457,2,10,3.0,0.0,3.0,1.0,False,True,103,-22999.92329250332
0.9103333333333333,9.920486550950052,0.915,10.260577718306944,0.9093333333333333,10.230907065956611,1.034281702375205,1.0312908558881955,0.7548904318672571,9.020264269498886,3.818879007855768,2,10,3.0,0.0,3.0,1.0,True,True,88,-32990.68706600994
0.9013333333333333,3.3142912606300134,0.8906666666666667,3.5656081839295757,0.9,4.304602994679293,1.0758282551340372,1.29880045420662,0.8680536767576638,11.607628932288767,2.3044923811496294,2,10,4.0,0.0,1.0,1.0,False,True,38,-23787.684220848612
0.889,3.2741093601178024,0.8873333333333333,3.779287064476149,0.8903333333333333,4.335505396016437,1.154294694768586,1.3241785533579262,0.828427301345494,10.73016983883193,4.121432028819371,2,10,4.0,0.0,1.0,1.0,True,True,75,-34012.70821911603
0.8993333333333333,6.674122066216874,0.8963333333333333,6.790965086455158,0.9053333333333333,7.249872240397669,1.0175068749236278,1.0862660539421554,0.8657903311432997,9.489096968508438,1.9797454286479532,2,10,4.0,0.0,2.0,1.0,False,True,25,-23902.206248334165
0.917,6.712679071028935,0.9116666666666666,7.227827598373804,0.9153333333333333,7.432385414217799,1.076742612285486,1.1072159618497217,0.8116824538649368,12.787932939146389,4.573819817908863,2,10,4.0,0.0,2.0,1.0,True,True,60,-34154.129374179145
0.904,10.254297789311746,0.9053333333333333,10.312661432026507,0.9076666666666666,10.792507581480951,1.0056916274438212,1.0524862650985416,0.8647832218527912,10.320062977777214,2.3107316316511084,2,10,4.0,0.0,3.0,1.0,False,True,29,-23831.953477679635
0.9143333333333333,10.345319301236225,0.9173333333333333,10.657506563996803,0.919,10.695370906460802,1.030176667695822,1.0338367134963875,0.8397394516940024,10.693932452751607,3.739081461711355,2,10,4.0,0.0,3.0,1.0,True,True,50,-34028.50193341855
0.8883333333333333,3.163922830830213,0.8916666666666667,3.3082505321266362,0.8806666666666667,4.4084475834010135,1.04561669453188,1.3933486431602498,0.9543255427381572,13.102751567662363,1.0330358240356914,2,10,5.0,0.0,1.0,1.0,False,True,7,-24175.095669815484
0.898,3.3566437735100028,0.9023333333333333,3.5920151537222007,0.895,4.858433791569349,1.070121048313111,1.447408220649206,0.9503904465657607,12.255466771372488,1.3712022968960809,2,10,5.0,0.0,1.0,1.0,True,True,10,-34370.98133923874
0.9,6.655798052778057,0.8993333333333333,6.698949187189808,0.8953333333333333,7.121327162253392,1.0064832397361787,1.0699433945837686,0.956363903243527,14.387355894763978,1.0506294961976086,2,10,5.0,0.0,2.0,1.0,False,True,7,-24185.17804874476
0.9126666666666666,6.841317787699694,0.9063333333333333,6.828106335282509,0.895,7.2038601899291415,0.9980688731576045,1.0529930655876385,0.9496104912868398,13.000065066265,1.4302492396994264,2,10,5.0,0.0,2.0,1.0,True,True,11,-34382.30455071856
0.8926666666666667,9.772762905177167,0.8913333333333333,9.738018996239626,0.9026666666666666,10.574241467547948,0.9964448222805922,1.0820114608475966,0.9571557508950549,8.818081018196196,1.0227195351536151,2,10,5.0,0.0,3.0,1.0,False,True,8,-24147.175666753086
0.891,9.599204455072528,0.893,9.6962064254334,0.888,10.065841567844393,1.010105209323843,1.0486120610260863,0.9564804199285835,11.940346914929611,1.1650965787501522,2,10,5.0,0.0,3.0,1.0,True,True,11,-34465.43634465859
0.9016666666666666,3.264067357055767,0.909,3.390165682852107,0.8913333333333333,5.196952858730668,1.0386322682722093,1.5921708378648136,0.9866357606941145,19.658628462532107,0.42726517783131324,2,10,6.0,0.0,1.0,1.0,False,True,5,-24308.623870920565
0.9016666666666666,3.3070791150996826,0.9013333333333333,3.3551219400461005,0.9016666666666666,5.370264435185451,1.0145272681040682,1.6238693566977394,0.9873040527942882,13.56312363508632,0.4546331084961203,2,10,6.0,0.0,1.0,1.0,True,True,6,-34768.454280554244
0.8933333333333333,6.513708035646799,0.8926666666666667,6.527492333921229,0.8943333333333333,7.674052621374447,1.0021161983618232,1.178138869500685,0.9870572967914043,18.89269395100205,0.47834780869264326,2,10,6.0,0.0,2.0,1.0,False,True,5,-24353.665844875766
0.8983333333333333,6.531234929859366,0.9013333333333333,6.579933413326461,0.8923333333333333,7.221815336497724,1.0074562443381812,1.1057350430744999,0.9856524801536121,19.80330554351766,0.7064333037584505,2,10,6.0,0.0,2.0,1.0,True,True,7,-34415.660207690904
0.9136666666666666,10.055926639361047,0.914,10.092443827878588,0.8946666666666667,10.771980503197433,1.0036314095982568,1.0712071487309383,0.9877049679081609,15.239535927151904,0.43898655052687247,2,10,6.0,0.0,3.0,1.0,False,True,5,-24372.401368558323
0.9083333333333333,10.179402499092841,0.91,10.237790936889642,0.9023333333333333,10.895131537912341,1.0057359395899714,1.0703114980356936,0.9876740717550632,19.227381089992075,0.4363581201094638,2,10,6.0,0.0,3.0,1.0,True,True,6,-34673.720405922366
0.9053333333333333,3.330732981369084,0.8996666666666666,3.3012674965845035,0.902,3.325146974166125,0.9911534533241182,0.9983228895158497,0.7056535710470668,11.042871391920603,0.4949344171296221,3,10,0.1,0.0,1.0,1.0,False,True,180,-20618.472761762525
0.9026666666666666,3.2885307105379615,0.8996666666666666,3.249697636720714,0.9,3.2543449470105426,0.98819136044775,0.9896045478858165,0.7380729429248258,10.004068161142287,0.5313112530862274,3,10,0.1,0.0,1.0,1.0,True,True,107,-30573.838044594435
0.9043333333333333,6.819826211774849,0.8973333333333333,6.6464480196949856,0.9006666666666666,6.667156720591471,0.9745773298767474,0.9776138736615041,0.7371188028223651,12.062707214840664,0.6679976995294198,3,10,0.1,0.0,2.0,1.0,False,True,139,-20536.50070525145
0.9043333333333333,6.807505691080391,0.9046666666666666,6.798141271807886,0.9056666666666666,6.83676884506108,0.9986243978782456,1.0042986602301385,0.7296169564933178,9.468665994364198,0.44868139501862636,3,10,0.1,0.0,2.0,1.0,True,True,86,-30587.574487903956
0.897,10.022155192237223,0.9043333333333333,10.20980368205157,0.903,10.140552714993893,1.0187233670019091,1.0118135790641494,0.692554535853563,9.961818429145895,0.628697983905743,3,10,0.1,0.0,3.0,1.0,False,True,113,-20581.337734927525
0.899,9.758902646257583,0.9036666666666666,9.769024799556137,0.901,9.783108458000147,1.0010372224896038,1.0024803825409454,0.7253133824992983,9.624612209576686,0.5487527037005451,3,10,0.1,0.0,3.0,1.0,True,True,108,-30601.440186101976
0.9133333333333333,3.3565116115151734,0.913,3.435674813823332,0.9123333333333333,3.4276323582109183,1.0235849630421576,1.0211888874305548,0.7072548731576492,10.85395032283856,0.9733489636985786,3,10,1.0,0.0,1.0,1.0,False,True,142,-20842.769538969664
0.9063333333333333,3.332984646610584,0.9033333333333333,3.3674833149248626,0.9036666666666666,3.375086029338205,1.0103506832380285,1.012631736173893,0.7253812588903138,9.13842965527975,0.948927203369594,3,10,1.0,0.0,1.0,1.0,True,True,82,-30931.37030750161
0.8953333333333333,6.604858081974967,0.8926666666666667,6.637530858339524,0.8986666666666666,6.682259531277311,1.0049467794703602,1.0117188663770955,0.6818978614657456,9.989920615243369,1.0832590507607098,3,10,1.0,0.0,2.0,1.0,False,True,133,-21006.051759439943
0.8873333333333333,6.386175011235129,0.898,6.531930230827356,0.898,6.533920051833153,1.0228235554672087,1.0231351380659155,0.7118585275966147,9.14470232368839,0.9347929536269065,3,10,1.0,0.0,2.0,1.0,True,True,90,-31044.074550236524
0.9056666666666666,10.130997916689346,0.903,10.086961685544608,0.9046666666666666,10.097356442987161,0.9956533175204593,0.9966793524212689,0.6834739231990831,9.157133161337054,1.1250438419942153,3,10,1.0,0.0,3.0,1.0,False,True,86,-21044.3650711376
0.8866666666666667,9.714548928375214,0.8713333333333333,9.41578679659062,0.8773333333333333,9.511529598586995,0.969245907968826,0.979101517601582,0.7417594989074678,11.320475527489549,0.7712489029593661,3,10,1.0,0.0,3.0,1.0,True,True,174,-30781.341782135554
0.8966666666666666,3.2834882150342546,0.9013333333333333,3.675313834753605,0.896,3.6215761263385873,1.1193321230529414,1.1029660803277181,0.6948031785471522,8.890118274949522,2.1929387344582483,3,10,2.0,0.0,1.0,1.0,False,True,90,-21766.097321822584
0.8903333333333333,3.2864613267879434,0.8953333333333333,3.581464562226436,0.899,3.6355934463243935,1.0897631848072946,1.106233448326525,0.7366549490647971,10.484449462493112,2.100050932299279,3,10,2.0,0.0,1.0,1.0,True,True,103,-31855.024933557987
0.902,6.695574055754805,0.8943333333333333,6.653009849656023,0.8966666666666666,6.705376086212658,0.9936429340121781,1.0014639566938144,0.6929005398959696,11.293111632962459,2.1342258097019573,3,10,2.0,0.0,2.0,1.0,False,True,124,-21846.418974010856
0.885,6.322617769246689,0.8853333333333333,6.481690732559511,0.8873333333333333,6.463789514739534,1.0251593515721535,1.0223280531332302,0.7570354913890809,9.862291989583014,2.425557680437795,3,10,2.0,0.0,2.0,1.0,True,True,91,-31890.394868408774
0.8863333333333333,9.756351291533402,0.8803333333333333,9.740473625148043,0.886,9.885582269944672,0.9983725815203951,1.0132458307977714,0.6900235697641688,7.74329032889805,2.109088600713595,3,10,2.0,0.0,3.0,1.0,False,True,97,-21731.84081861937
0.9083333333333333,10.240971492393625,0.91,10.29589934664339,0.9113333333333333,10.353212381613757,1.0053635394152365,1.0109599845389179,0.7312980833422634,9.190245605107222,2.193411106248609,3,10,2.0,0.0,3.0,1.0,True,True,86,-31684.976778187913
0.8983333333333333,3.265203285733498,0.9056666666666666,3.8855998618204586,0.911,3.9709102567656984,1.190002435314711,1.2161295666078782,0.735997090839307,12.451264534653625,3.4366179079683574,3,10,3.0,0.0,1.0,1.0,False,True,121,-22973.357738847677
0.9126666666666666,3.3735942010253304,0.913,3.978725572793678,0.9086666666666666,4.02838810922192,1.1793728989646803,1.1940938563380206,0.7713876701976027,12.481984253622034,3.847305629497199,3,10,3.0,0.0,1.0,1.0,True,True,87,-32841.845465241466
0.8953333333333333,6.617893900869812,0.9,6.87773563148012,0.904,7.066042323073789,1.0392635080740953,1.0677176801134687,0.7471635578861052,9.813469561766746,3.448650243078233,3,10,3.0,0.0,2.0,1.0,False,True,82,-22969.160135928876
0.8863333333333333,6.516767902196856,0.8846666666666667,6.799313320491451,0.8863333333333333,6.836154304166094,1.043356679650866,1.0490099397067019,0.7533000080352386,9.374642668166617,3.8289470393736162,3,10,3.0,0.0,2.0,1.0,True,True,67,-33051.91547998794
0.8943333333333333,9.964807711766024,0.9043333333333333,10.368221435734924,0.91,10.477234534391254,1.040483844308663,1.0514236538674175,0.7156471598386798,9.61104132386722,3.442962672598514,3,10,3.0,0.0,3.0,1.0,False,True,107,-22933.935244057793
0.91,10.059264894632436,0.9186666666666666,10.376631155501705,0.916,10.30316844083093,1.0315496474338413,1.024246657062251,0.7612398276669798,9.122805355641256,3.8995812581128617,3,10,3.0,0.0,3.0,1.0,True,True,114,-33005.603133858924
